[[41614.865605936], [0.2687218487262726], [0.10377342998981476], [9.813737869262695]]
[[41614.885605936], [0.3112930655479431], [0.11493193358182907], [9.807918548583984]]
[[41614.905605936], [0.27181828022003174], [0.10393084585666656], [9.810662269592285]]
[[41614.925605936], [0.291874498128891], [0.11706496775150299], [9.797428131103516]]
[[41614.945605936], [0.29633617401123047], [0.10636558383703232], [9.805442810058594]]
[[41614.965605936], [0.2998593747615814], [0.11656628549098969], [9.79139518737793]]
[[41614.985605936], [0.2751244604587555], [0.11548863351345062], [9.79809856414795]]
[[41615.005606936], [0.28217142820358276], [0.09663868695497513], [9.819791793823242]]
[[41615.025606936], [0.2735339105129242], [0.11294206976890564], [9.804961204528809]]
[[41615.045606936], [0.2902865409851074], [0.10670167207717896], [9.816167831420898]]
[[41615.065606936], [0.27760764956474304], [0.10703881084918976], [9.794687271118164]]
[[41615.085606936], [0.2744947075843811], [0.11809033155441284], [9.800979614257812]]
[[41615.105601831], [0.30527907609939575], [0.11017467081546783], [9.790657043457031]]
[[41615.125601831], [0.28533074259757996], [0.09330359846353531], [9.815596580505371]]
[[41615.145601831], [0.31304484605789185], [0.0969165563583374], [9.805867195129395]]
[[41615.165601831], [0.2638170123100281], [0.11823827028274536], [9.806299209594727]]
[[41615.185601831], [0.2781788408756256], [0.09992935508489609], [9.80427074432373]]
[[41615.205601831], [0.28494879603385925], [0.11115632951259613], [9.810159683227539]]
[[41615.225602831], [0.2759333848953247], [0.09307527542114258], [9.812952041625977]]
[[41615.245602831], [0.2859501242637634], [0.09800116717815399], [9.802057266235352]]
[[41615.265602831], [0.299627423286438], [0.0967482253909111], [9.805201530456543]]
[[41615.285602831], [0.2952183187007904], [0.09924166649580002], [9.80179500579834]]
[[41615.305602831], [0.2938700318336487], [0.12048240751028061], [9.798337936401367]]
[[41615.325602831], [0.27315452694892883], [0.10172811150550842], [9.799528121948242]]
[[41615.345602724], [0.285887211561203], [0.10121019929647446], [9.800885200500488]]
[[41615.365602724], [0.3042616546154022], [0.1229126900434494], [9.810159683227539]]
[[41615.385602724], [0.2971392571926117], [0.10014467686414719], [9.814836502075195]]
[[41615.405602724], [0.26668816804885864], [0.10837605595588684], [9.804489135742188]]
[[41615.425603724], [0.3004218339920044], [0.09542872756719589], [9.81070613861084]]
[[41615.445603724], [0.2882049083709717], [0.11052221804857254], [9.809613227844238]]
[[41615.465603724], [0.2671600878238678], [0.10999855399131775], [9.815831184387207]]
[[41615.485603724], [0.2718425691127777], [0.10018623620271683], [9.79289722442627]]
[[41615.505603724], [0.2920191287994385], [0.11202986538410187], [9.819504737854004]]
[[41615.525603724], [0.2794114351272583], [0.11223827302455902], [9.809017181396484]]
[[41615.545603724], [0.28255391120910645], [0.10213572531938553], [9.808133125305176]]
[[41615.565603724], [0.28287816047668457], [0.11260677129030228], [9.807350158691406]]
[[41615.585603724], [0.2867147922515869], [0.10429960489273071], [9.794280052185059]]
[[41615.605603618], [0.2936630845069885], [0.08858560770750046], [9.804890632629395]]
[[41615.625604618], [0.2808506190776825], [0.11207592487335205], [9.789506912231445]]
[[41615.645604618], [0.2810831069946289], [0.10489833354949951], [9.821796417236328]]
[[41615.665604618], [0.29517877101898193], [0.1039290577173233], [9.818148612976074]]
[[41615.685604618], [0.28631702065467834], [0.1052837148308754], [9.80839729309082]]
[[41615.705604618], [0.26255762577056885], [0.11478674411773682], [9.821197509765625]]
[[41615.725604618], [0.2819988429546356], [0.1092020645737648], [9.810044288635254]]
[[41615.745604618], [0.28412336111068726], [0.10835335403680801], [9.827234268188477]]
[[41615.765604618], [0.30273258686065674], [0.08538267761468887], [9.798433303833008]]
[[41615.785604618], [0.2889811396598816], [0.10687147825956345], [9.801695823669434]]
[[41615.805604618], [0.28412169218063354], [0.08230657875537872], [9.81165885925293]]
[[41615.825604618], [0.28232839703559875], [0.10255049169063568], [9.820294380187988]]
[[41615.845605512], [0.2910425364971161], [0.11013119667768478], [9.804153442382812]]
[[41615.865605512], [0.2693903148174286], [0.1035672128200531], [9.791829109191895]]
[[41615.885605512], [0.2815248370170593], [0.10776794701814651], [9.807133674621582]]
[[41615.905605512], [0.29394078254699707], [0.09856277704238892], [9.80729866027832]]
[[41615.925605512], [0.28210845589637756], [0.10501320660114288], [9.804890632629395]]
[[41615.945605512], [0.29439249634742737], [0.1131732240319252], [9.804652214050293]]
[[41615.965605512], [0.2817542254924774], [0.10267885029315948], [9.802600860595703]]
[[41615.985605512], [0.2782760560512543], [0.13318774104118347], [9.810206413269043]]
[[41616.005606512], [0.2693595886230469], [0.11333832144737244], [9.811948776245117]]
[[41616.025606512], [0.2753317952156067], [0.1098240464925766], [9.809659004211426]]
[[41616.045606512], [0.26955464482307434], [0.1116674393415451], [9.802268981933594]]
[[41616.065606512], [0.28864651918411255], [0.10234233736991882], [9.810803413391113]]
[[41616.085606512], [0.26631391048431396], [0.12385335564613342], [9.813044548034668]]
[[41616.105601408], [0.2675511837005615], [0.10034485906362534], [9.810519218444824]]
[[41616.125601408], [0.2814639210700989], [0.11716771125793457], [9.805033683776855]]
[[41616.145601408], [0.29806098341941833], [0.10395052284002304], [9.806534767150879]]
[[41616.165601408], [0.2770880162715912], [0.11659862846136093], [9.803318977355957]]
[[41616.185601408], [0.27798357605934143], [0.11695434898138046], [9.80155086517334]]
[[41616.205601408], [0.2857552468776703], [0.12438234686851501], [9.7977876663208]]
[[41616.225602408], [0.2782531678676605], [0.09932629764080048], [9.810378074645996]]
[[41616.245602408], [0.2822849452495575], [0.11538732796907425], [9.806205749511719]]
[[41616.265602408], [0.3048708140850067], [0.1038719192147255], [9.802124977111816]]
[[41616.285602408], [0.287722110748291], [0.11038968712091446], [9.807489395141602]]
[[41616.305602408], [0.2967560589313507], [0.1220574826002121], [9.8049898147583]]
[[41616.325602408], [0.27930325269699097], [0.11952246725559235], [9.801909446716309]]
[[41616.345602301], [0.29691407084465027], [0.10502317547798157], [9.7930908203125]]
[[41616.365602301], [0.29508182406425476], [0.09847239404916763], [9.810327529907227]]
[[41616.385602301], [0.28325366973876953], [0.11491081863641739], [9.808804512023926]]
[[41616.405602301], [0.2803691625595093], [0.11837722361087799], [9.8149995803833]]
[[41616.425603301], [0.2669069468975067], [0.10927212238311768], [9.803864479064941]]
[[41616.445603301], [0.2932020425796509], [0.0878768265247345], [9.81027889251709]]
[[41616.465603301], [0.29529425501823425], [0.10426072776317596], [9.806609153747559]]
[[41616.485603301], [0.29079070687294006], [0.10082938522100449], [9.80639362335205]]
[[41616.505603301], [0.2864588499069214], [0.11194495111703873], [9.808109283447266]]
[[41616.525603301], [0.272853821516037], [0.10744666308164597], [9.794018745422363]]
[[41616.545603301], [0.2857043445110321], [0.10866963118314743], [9.81175708770752]]
[[41616.565603301], [0.28574293851852417], [0.09431290626525879], [9.79728889465332]]
[[41616.585603301], [0.2736300826072693], [0.10523861646652222], [9.845376014709473]]
[[41616.605603195], [0.29737046360969543], [0.10321096330881119], [9.77175235748291]]
[[41616.625604195], [0.30012452602386475], [0.12728911638259888], [9.831998825073242]]
[[41616.645604195], [0.24845385551452637], [0.10540547966957092], [9.791419982910156]]
[[41616.665604195], [0.28369203209877014], [0.12558624148368835], [9.805891036987305]]
[[41616.685604195], [0.2841024100780487], [0.08329763263463974], [9.829425811767578]]
[[41616.705604195], [0.2881688177585602], [0.09026028215885162], [9.815619468688965]]
[[41616.725604195], [0.26461848616600037], [0.10959112644195557], [9.79034423828125]]
[[41616.745604195], [0.28498974442481995], [0.09100522100925446], [9.80329418182373]]
[[41616.765604195], [0.2878618538379669], [0.14672937989234924], [9.790204048156738]]
[[41616.785604195], [0.2847241163253784], [0.1058240681886673], [9.791374206542969]]
[[41616.805604195], [0.2753329575061798], [0.10976607352495193], [9.806180000305176]]
[[41616.825604195], [0.287809818983078], [0.1291387677192688], [9.790156364440918]]
[[41616.845605089], [0.28394049406051636], [0.10216221958398819], [9.832569122314453]]
[[41616.865605089], [0.31303656101226807], [0.06310132890939713], [9.794711112976074]]
[[41616.885605089], [0.2905609905719757], [0.119752436876297], [9.828638076782227]]
[[41616.905605089], [0.27752649784088135], [0.09392841160297394], [9.776423454284668]]
[[41616.925605089], [0.26748430728912354], [0.09198778867721558], [9.835075378417969]]
[[41616.945605089], [0.30591046810150146], [0.0962340384721756], [9.784051895141602]]
[[41616.965605089], [0.6819785833358765], [0.006959864404052496], [9.313000679016113]]
[[41616.985605089], [0.46025076508522034], [-0.12100065499544144], [10.515299797058105]]
[[41617.005605089], [0.13060696423053741], [0.4520634114742279], [9.165254592895508]]
[[41617.025605089], [0.15891915559768677], [0.44197869300842285], [9.987397193908691]]
[[41617.045605089], [0.25581568479537964], [-0.014963462017476559], [9.704315185546875]]
[[41617.065605089], [0.3929748237133026], [-0.07341569662094116], [9.996759414672852]]
[[41617.085605089], [0.43243300914764404], [-0.06867678463459015], [9.871980667114258]]
[[41617.105600984], [0.37079593539237976], [-0.10275720804929733], [9.727428436279297]]
[[41617.125600984], [0.36419230699539185], [0.0386098213493824], [9.810575485229492]]
[[41617.145600984], [0.2284967303276062], [0.1839836835861206], [9.70613956451416]]
[[41617.165600984], [0.022713011130690575], [0.4600256681442261], [9.552873611450195]]
[[41617.185600984], [-0.11979103833436966], [0.8192906379699707], [9.614339828491211]]
[[41617.205600984], [-0.1475599855184555], [0.901191234588623], [9.595425605773926]]
[[41617.225601984], [0.41651925444602966], [0.04399780184030533], [9.89330768585205]]
[[41617.245601984], [1.040454387664795], [-0.8332045078277588], [10.161402702331543]]
[[41617.265601984], [0.4278382360935211], [0.024983063340187073], [9.834325790405273]]
[[41617.285601984], [0.183415949344635], [-0.20268931984901428], [9.853161811828613]]
[[41617.305601984], [0.6724829077720642], [-0.2778032720088959], [9.96143627166748]]
[[41617.325601984], [0.48348867893218994], [-0.06250937283039093], [9.809774398803711]]
[[41617.345601877], [-0.041135236620903015], [0.3107317388057709], [9.802525520324707]]
[[41617.365601877], [0.13036583364009857], [0.6253875494003296], [9.691991806030273]]
[[41617.385601877], [-0.10741131752729416], [0.4582555890083313], [9.666022300720215]]
[[41617.405601877], [-0.12271790951490402], [0.3168630301952362], [9.692046165466309]]
[[41617.425602877], [0.25504231452941895], [0.2171471267938614], [9.868156433105469]]
[[41617.445602877], [0.39904773235321045], [0.11972711980342865], [9.834073066711426]]
[[41617.465602877], [0.1034926176071167], [0.0004871129058301449], [9.819592475891113]]
[[41617.485602877], [0.24675852060317993], [0.21686393022537231], [9.720726013183594]]
[[41617.505602877], [0.3066960275173187], [0.19542020559310913], [9.836569786071777]]
[[41617.525602877], [0.26135510206222534], [0.042969971895217896], [9.777413368225098]]
[[41617.545602877], [0.40804195404052734], [0.12048894912004471], [9.833179473876953]]
[[41617.565602877], [0.4818020462989807], [-0.22970855236053467], [9.822954177856445]]
[[41617.585602877], [0.5615561008453369], [-0.36347460746765137], [9.870745658874512]]
[[41617.605602771], [0.514654278755188], [-0.32089272141456604], [9.740561485290527]]
[[41617.625603771], [0.6091888546943665], [-0.36262574791908264], [10.053862571716309]]
[[41617.645603771], [0.4442923665046692], [-0.3113313615322113], [9.826863288879395]]
[[41617.665603771], [0.555380642414093], [-0.024721523746848106], [9.980097770690918]]
[[41617.685603771], [0.564995527267456], [-0.09304161369800568], [9.804417610168457]]
[[41617.705603771], [0.5186748504638672], [0.278227835893631], [10.075479507446289]]
[[41617.725603771], [0.07901962846517563], [-0.5172971487045288], [9.797173500061035]]
[[41617.745603771], [0.42080938816070557], [0.008354071527719498], [10.115134239196777]]
[[41617.765603771], [1.075242280960083], [0.8974608778953552], [10.53776741027832]]
[[41617.785603771], [0.012852408923208714], [0.7878268957138062], [9.290536880493164]]
[[41617.805603771], [-0.6739556193351746], [0.4227805435657501], [9.760360717773438]]
[[41617.825603771], [-1.0309035778045654], [0.9950128197669983], [9.058610916137695]]
[[41617.845604666], [-1.0282948017120361], [0.9049716591835022], [9.438597679138184]]
[[41617.865604666], [-1.1946913003921509], [1.5106854438781738], [8.667774200439453]]
[[41617.885604666], [-0.7901752591133118], [0.41023457050323486], [9.888586044311523]]
[[41617.905604666], [-0.46549397706985474], [0.7570201754570007], [9.346254348754883]]
[[41617.925604666], [-0.35328245162963867], [0.5581616163253784], [9.270092010498047]]
[[41617.945604666], [-0.07291297614574432], [1.014162540435791], [9.639605522155762]]
[[41617.965604666], [0.4804527759552002], [0.3609454333782196], [10.21441650390625]]
[[41617.985604666], [0.872839629650116], [-0.4647865295410156], [10.233016014099121]]
[[41618.005605666], [0.8647971153259277], [-0.9240235090255737], [9.380210876464844]]
[[41618.025605666], [0.8207945823669434], [-1.2111775875091553], [10.134295463562012]]
[[41618.045605666], [0.6987708806991577], [-0.19029900431632996], [10.227570533752441]]
[[41618.065605666], [0.6537407636642456], [-1.0113751888275146], [10.120628356933594]]
[[41618.085600561], [0.9798402190208435], [-0.4586033523082733], [9.271186828613281]]
[[41618.105600561], [0.751092791557312], [-0.4931265413761139], [10.351546287536621]]
[[41618.125600561], [0.36772507429122925], [-0.30418860912323], [9.563502311706543]]
[[41618.145600561], [0.569599986076355], [0.13384683430194855], [10.102932929992676]]
[[41618.165600561], [-0.0842396691441536], [-0.003462261985987425], [9.674039840698242]]
[[41618.185600561], [0.0665813609957695], [0.6820850968360901], [9.727335929870605]]
[[41618.205600561], [-0.06133754551410675], [0.8838504552841187], [9.289453506469727]]
[[41618.225601561], [-0.0627947747707367], [0.6647995710372925], [9.774889945983887]]
[[41618.245601561], [0.1069183349609375], [0.2641336917877197], [9.975868225097656]]
[[41618.265601561], [0.4933397173881531], [-0.10129956156015396], [9.935673713684082]]
[[41618.285601561], [0.5975238084793091], [0.07414598762989044], [9.773770332336426]]
[[41618.305601561], [0.49949708580970764], [-0.004748649895191193], [10.115680694580078]]
[[41618.325601561], [-0.6122705340385437], [0.6639387607574463], [9.502166748046875]]
[[41618.345601454], [-0.7860427498817444], [0.20925994217395782], [9.525355339050293]]
[[41618.365601454], [-0.23660694062709808], [0.43441319465637207], [9.865544319152832]]
[[41618.385601454], [-0.15737512707710266], [0.6113111972808838], [9.364715576171875]]
[[41618.405601454], [0.1646687388420105], [1.3245595693588257], [9.78939437866211]]
[[41618.425602454], [0.7263087034225464], [0.4649486839771271], [9.783562660217285]]
[[41618.445602454], [0.9854836463928223], [-0.6386629343032837], [10.231432914733887]]
