[[41614.465604148], [0.002948195207864046], [-0.002945959335193038], [0.00048652314580976963]]
[[41614.485604148], [0.002933293813839555], [-0.0004976987838745117], [0.0035457315389066935]]
[[41614.505604148], [0.0037781894207000732], [-0.0029146671295166016], [-0.0023886554408818483]]
[[41614.525604148], [0.00551268458366394], [-0.0009849665220826864], [-0.0019684433937072754]]
[[41614.545604148], [0.007512420415878296], [9.462260641157627e-05], [6.333016790449619e-05]]
[[41614.565604148], [0.004666298162192106], [0.003007799619808793], [-0.0007048249244689941]]
[[41614.585604148], [-0.001953541999682784], [0.00012889527715742588], [-0.000502169132232666]]
[[41614.605604042], [0.004186481237411499], [0.00010058307088911533], [-0.0005125999450683594]]
[[41614.625605042], [-0.0006136824376881123], [-0.003156292950734496], [0.002686349907889962]]
[[41614.645605042], [0.0013209879398345947], [-0.0009328124579042196], [-0.0016033649444580078]]
[[41614.665605042], [0.0041835010051727295], [0.0006295740604400635], [0.005420297617092729]]
[[41614.685605042], [0.0016130506992340088], [-0.00015199161134660244], [-0.00236928416416049]]
[[41614.705605042], [-0.001843273639678955], [0.0004179778043180704], [0.0013135375920683146]]
[[41614.725605042], [0.0017695128917694092], [-0.0029429791029542685], [-0.00045299530029296875]]
[[41614.745605042], [-8.940696716308594e-05], [-0.0012740492820739746], [-0.0003308055456727743]]
[[41614.765605042], [-0.0014439222868531942], [0.0008530914783477783], [0.0016458334866911173]]
[[41614.785605042], [-0.0003725290298461914], [0.001711398595944047], [-0.00047236657701432705]]
[[41614.805605042], [0.0028990216087549925], [-0.0018730759620666504], [0.0022612514439970255]]
[[41614.825605042], [0.0031583011150360107], [-0.0003680586814880371], [-0.0005796549376100302]]
[[41614.845605936], [0.001580268144607544], [-0.002850591903552413], [0.0005282461643218994]]
[[41614.865605936], [-0.00040084123611450195], [-0.0009775159414857626], [0.0005103650037199259]]
[[41614.885605936], [0.005588680738583207], [-0.0005066394805908203], [0.00468269013799727]]
[[41614.905605936], [0.0021807849407196045], [0.00013634562492370605], [0.0023566188756376505]]
[[41614.925605936], [0.003022700548171997], [-0.0010564920958131552], [0.0014580786228179932]]
[[41614.945605936], [0.0013075771275907755], [0.0017277896404266357], [0.0015728175640106201]]
[[41614.965605936], [0.0031135978642851114], [-0.0019416213035583496], [0.0016577544156461954]]
[[41614.985605936], [0.0009857118129730225], [0.0014327466487884521], [0.0023655600380152464]]
[[41615.005606936], [0.004265457391738892], [-9.834743104875088e-05], [0.0024341046810150146]]
[[41615.025606936], [0.0011645257472991943], [-0.00371187855489552], [0.002226978773251176]]
[[41615.045606936], [0.007172675104811788], [-0.0004887580871582031], [-0.00032037473283708096]]
[[41615.065606936], [0.0035099685192108154], [0.00030919909477233887], [0.0024653973523527384]]
[[41615.085606936], [0.004064292646944523], [-0.0030130150262266397], [0.003813952673226595]]
[[41615.105601831], [0.001045316457748413], [-0.0022679565008729696], [0.00038519524969160557]]
[[41615.125601831], [0.0024549670051783323], [-0.000591576099395752], [0.0030271715950220823]]
[[41615.145601831], [0.005895644426345825], [-0.00196993350982666], [0.0026457018684595823]]
[[41615.165601831], [0.002222508192062378], [0.0006996097508817911], [0.0004597008228302002]]
[[41615.185601831], [0.00135079026222229], [-0.0016033647116273642], [0.0016264619771391153]]
[[41615.205601831], [0.0012628736440092325], [-0.0015497207641601562], [0.002149492735043168]]
[[41615.225602831], [0.0017561018466949463], [0.0014565885066986084], [-0.001826882129535079]]
[[41615.245602831], [0.0013805925846099854], [0.002302974695339799], [-0.0016003847122192383]]
[[41615.265602831], [0.0028021633625030518], [-0.0002890822943300009], [-0.0010743734892457724]]
[[41615.285602831], [0.0005014243070036173], [0.0025801360607147217], [0.0005893411580473185]]
[[41615.305602831], [0.00039711594581604004], [0.0021420419216156006], [0.0003181400243192911]]
[[41615.325602831], [-0.00019073486328125], [-0.0009015200193971395], [0.0006146728992462158]]
[[41615.345602724], [-0.0019624826963990927], [-0.002926588524132967], [-0.002685189712792635]]
[[41615.365602724], [-0.000637769466266036], [-0.0016078352928161621], [0.0003613533917814493]]
[[41615.385602724], [0.0013612210750579834], [0.002998858690261841], [0.000954419607296586]]
[[41615.405602724], [0.0014983117580413818], [0.0031642618123441935], [-0.002886354923248291]]
[[41615.425603724], [0.0035040080547332764], [-0.0034958121832460165], [0.0010676684323698282]]
[[41615.445603724], [0.006549805635586381], [0.0027708709239959717], [0.003307312959805131]]
[[41615.465603724], [0.003648549085482955], [-0.004345178371295333], [0.0028975307941436768]]
[[41615.485603724], [0.001094490522518754], [-0.004771352745592594], [0.00030323886312544346]]
[[41615.505603724], [0.002776831854134798], [-0.002112984424456954], [-0.00044703460298478603]]
[[41615.525603724], [0.0005595388356596231], [0.0006012618541717529], [-0.0013321635778993368]]
[[41615.545603724], [0.003717094426974654], [-0.001159310108050704], [-0.0020191073417663574]]
[[41615.565603724], [0.0031165778636932373], [0.003192574018612504], [0.004542618989944458]]
[[41615.585603724], [-0.00039637088775634766], [-0.004583597416058183], [-0.001667439704760909]]
[[41615.605603618], [0.004402548307552934], [-0.00012814998626708984], [-0.0007659194525331259]]
[[41615.625604618], [0.003586020553484559], [-0.00043047103099524975], [-6.107008084654808e-05]]
[[41615.645604618], [0.0016652047634124756], [0.0004895033780485392], [-0.0013574957847595215]]
[[41615.665604618], [0.0029586260206997395], [0.0012479724828153849], [-0.0017642972525209188]]
[[41615.685604618], [-7.15253408998251e-05], [0.00096932053565979], [0.0002495946828275919]]
[[41615.705604618], [-0.0013962385710328817], [-0.004310906166210771], [0.002091378439217806]]
[[41615.725604618], [0.0021271412260830402], [0.0020213432144373655], [-0.0026509170420467854]]
[[41615.745604618], [0.0016264617443084717], [0.0019438567105680704], [0.00023469352163374424]]
[[41615.765604618], [0.001306086778640747], [0.0024445357266813517], [0.004183501470834017]]
[[41615.785604618], [0.0025562946684658527], [-0.001659989356994629], [0.003709644777700305]]
[[41615.805604618], [0.0050134954508394], [-0.004796683322638273], [-0.0010058281477540731]]
[[41615.825604618], [-0.001655518775805831], [0.0002868473529815674], [0.0005222856998443604]]
[[41615.845605512], [0.0021688647102564573], [0.0007666647434234619], [-0.0002458689268678427]]
[[41615.865605512], [-0.0030055639799684286], [0.000923127168789506], [-0.00036209821701049805]]
[[41615.885605512], [-0.0008627772331237793], [-0.000981986289843917], [-9.238719940185547e-05]]
[[41615.905605512], [0.001090019941329956], [-0.0016883013304322958], [0.0032074751798063517]]
[[41615.925605512], [0.0015370550099760294], [-0.00241696834564209], [0.00024214410223066807]]
[[41615.945605512], [0.0038392841815948486], [-0.0006526708602905273], [0.003842264646664262]]
[[41615.965605512], [0.002611428964883089], [-0.0035226342733949423], [0.0007368624210357666]]
[[41615.985605512], [0.0022448603995144367], [-0.0026613471563905478], [0.0003539028111845255]]
[[41616.005606512], [0.0017426908016204834], [-0.0007227060850709677], [0.0013716518878936768]]
[[41616.025606512], [0.002393871545791626], [-0.00117570161819458], [0.003721565240994096]]
[[41616.045606512], [0.00266805337741971], [-0.0008881089743226767], [0.0024817888624966145]]
[[41616.065606512], [0.0005610287189483643], [-0.001655518775805831], [0.0009380283299833536]]
[[41616.085606512], [0.0008903446141630411], [-0.0018998980522155762], [0.0046513976994901896]]
[[41616.105601408], [0.0027038156986236572], [0.0010631978511810303], [0.0004611911717802286]]
[[41616.125601408], [0.002405792474746704], [-0.0013709065970033407], [0.003511458169668913]]
[[41616.145601408], [0.0019215047359466553], [-0.0034943220671266317], [-0.0008076427038758993]]
[[41616.165601408], [-0.0025257468223571777], [-0.0009283421095460653], [-0.0033587217330932617]]
[[41616.185601408], [0.002426654566079378], [-0.005298853386193514], [0.002525001997128129]]
[[41616.205601408], [-0.00013709068298339844], [-0.00048130727373063564], [-0.0038236379623413086]]
[[41616.225602408], [2.4586915969848633e-05], [0.0011749567929655313], [-0.0007316467817872763]]
[[41616.245602408], [0.0006414952222257853], [0.003010779619216919], [-0.0012278554495424032]]
[[41616.265602408], [0.0026904046535491943], [-0.0011548399925231934], [0.0019229950848966837]]
[[41616.285602408], [0.005168468225747347], [0.00014677667059004307], [0.007838756777346134]]
[[41616.305602408], [0.0003419816493988037], [0.0020466747228056192], [-0.0035390255507081747]]
[[41616.325602408], [0.002016872400417924], [-0.003750622272491455], [-0.0021427867468446493]]
[[41616.345602301], [0.0009126961231231689], [0.00048801302909851074], [-0.0017389652784913778]]
[[41616.365602301], [0.0012345612049102783], [-0.0006005165632814169], [0.0012151896953582764]]
[[41616.385602301], [-0.0002741813659667969], [0.0014431776944547892], [0.00030323886312544346]]
[[41616.405602301], [0.0020496549550443888], [-0.0014886260032653809], [0.0003151597920805216]]
[[41616.425603301], [0.00121518992818892], [-0.003765523200854659], [0.0015623867511749268]]
[[41616.445603301], [0.0026948750019073486], [-0.001750886207446456], [-0.0016093254089355469]]
[[41616.465603301], [0.0019915401935577393], [0.0004611911717802286], [0.0011630358640104532]]
[[41616.485603301], [-0.001786649227142334], [-0.0015765426214784384], [0.002377480734139681]]
[[41616.505603301], [0.0031076371669769287], [0.0], [-0.003823637729510665]]
[[41616.525603301], [0.0006742777768522501], [-0.0032097105868160725], [0.0018350782338529825]]
[[41616.545603301], [-2.2351741790771484e-05], [-0.0022292134817689657], [0.001386553281918168]]
[[41616.565603301], [0.0027649106923490763], [0.0020392239093780518], [0.002341717714443803]]
[[41616.585603301], [0.0009365379810333252], [0.001064687967300415], [-0.002093612914904952]]
[[41616.605603195], [0.003951042890548706], [0.0023446979466825724], [0.0021539628505706787]]
[[41616.625604195], [0.005851580994203687], [-0.0011305459775030613], [0.00029120128601789474]]
[[41616.645604195], [0.002066046232357621], [-0.0027954578399658203], [0.003624707693234086]]
[[41616.665604195], [-0.0005632638931274414], [-0.004792213439941406], [-0.0015944240149110556]]
[[41616.685604195], [0.001726299524307251], [0.0008620324078947306], [0.0007905066013336182]]
[[41616.705604195], [-0.0021472570952028036], [-0.003571808338165283], [-1.6391277313232422e-05]]
[[41616.725604195], [0.004487485392019153], [-0.0037953262217342854], [0.0007621946278959513]]
[[41616.745604195], [-0.0008583066519349813], [-0.0012755391653627157], [0.0027485191822052]]
[[41616.765604195], [0.005248934030532837], [-0.0007256863173097372], [0.003729015588760376]]
[[41616.785604195], [-0.0004082918167114258], [0.000783056253567338], [-5.5134063586592674e-05]]
[[41616.805604195], [-4.917359910905361e-05], [-0.00028312206268310547], [0.0009112062398344278]]
[[41616.825604195], [0.002590566873550415], [-0.0014960765838623047], [0.006193667883053422]]
[[41616.845605089], [0.0009931623935699463], [-0.005155801540240645], [0.0010304152965545654]]
[[41616.865605089], [0.0045500705018639565], [-0.0006854531820863485], [0.0003613533917814493]]
[[41616.885605089], [0.0007264318410307169], [-0.0009953975677490234], [-0.0010505316313356161]]
[[41616.905605089], [0.005509704817086458], [-0.001271069049835205], [0.00016912841238081455]]
[[41616.925605089], [0.003164262045174837], [-0.0010669229086488485], [0.0005520880222320557]]
[[41616.945605089], [0.005266815889626741], [-0.0027254221495240927], [0.0017128887120634317]]
[[41616.965605089], [0.00953748938627541], [0.007922204211354256], [-0.008447468979284167]]
[[41616.985605089], [0.08707569539546967], [0.052279986441135406], [0.0030018396209925413]]
[[41617.005605089], [0.06330832839012146], [0.044438988203182817], [-0.005048513412475586]]
[[41617.025605089], [0.00656619668006897], [0.006967038149014115], [-0.003263354068621993]]
[[41617.045605089], [-0.02901256433688104], [-0.01738816685974598], [0.0033877796959131956]]
[[41617.065605089], [-0.005927682388573885], [-0.011037291027605534], [0.0015474858228117228]]
[[41617.085605089], [0.018862634897232056], [0.0158794226590544], [0.0008575618267059326]]
[[41617.105600984], [0.0490821897983551], [0.034988668048754334], [0.0003404917661100626]]
[[41617.125600984], [0.06655529164709151], [0.042454153299331665], [0.0013850631657987833]]
[[41617.145600984], [0.057803839445114136], [0.04730746150016785], [-0.00015944219194352627]]
[[41617.165600984], [0.030832737684249878], [0.01753345155157149], [0.004478543996810913]]
[[41617.185600984], [-0.048111378913745284], [-0.03802776336669922], [0.0030569732189178467]]
[[41617.205600984], [-0.13459326303564012], [-0.09956212341785431], [0.007534773321822286]]
[[41617.225601984], [-0.19737336039543152], [-0.14951230585575104], [-0.0035852196160703897]]
[[41617.245601984], [-0.07466971850953996], [-0.04924684762954712], [-0.0039786098059266806]]
[[41617.265601984], [0.015912203351035714], [0.03509893640875816], [0.012094526551663876]]
[[41617.285601984], [0.014046579832211137], [0.012647360563278198], [-0.00423490977846086]]
[[41617.305601984], [0.0813014805316925], [0.03646538034081459], [-0.0023275611456483603]]
[[41617.325601984], [0.11374132335186005], [0.09822919988073409], [-0.003340840805321932]]
[[41617.345601877], [0.12066589295864105], [0.0937573763076216], [0.001049787038937211]]
[[41617.365601877], [0.08037462853826582], [0.0612013041973114], [0.002095849020406604]]
[[41617.385601877], [0.007555633783340454], [0.020781904458999634], [-0.001959502464160323]]
[[41617.405601877], [-0.040216743713244796], [-0.04394352436065674], [0.005356222623959184]]
[[41617.425602877], [-0.059908635914325714], [-0.07062406069599092], [0.007485599489882588]]
[[41617.445602877], [-0.07568299770355225], [-0.048686563735827804], [0.0056989495642483234]]
[[41617.465602877], [-0.05973280221223831], [-0.04350394755601883], [0.005980582209303975]]
[[41617.485602877], [-0.06077141314744949], [-0.061507530277594924], [0.004813820123672485]]
[[41617.505602877], [-0.08270144439302385], [-0.06461590528488159], [0.0056840479373931885]]
[[41617.525602877], [-0.09836703538894653], [-0.07417798764072359], [-0.005158782470971346]]
[[41617.545602877], [-0.09630919247865677], [-0.06547719240188599], [0.0005759301129728556]]
[[41617.565602877], [-0.08530914760194719], [-0.04771500825881958], [-0.0038638708647340536]]
[[41617.585602877], [-0.029970705276355147], [-0.013048946857452393], [0.003569573163986206]]
[[41617.605602771], [0.025152415269985795], [0.01654103398323059], [-0.0017523763235658407]]
[[41617.625603771], [0.07673785835504532], [0.05188669264316559], [-0.005113522754982114]]
[[41617.645603771], [0.1280270665884018], [0.09215103113092482], [0.002212077844887972]]
[[41617.665603771], [0.1685075315181166], [0.10667368769645691], [0.004043429624289274]]
[[41617.685603771], [0.20089077949523926], [0.15307742380537093], [-0.0004172325134277344]]
[[41617.705603771], [0.19948706030845642], [0.2018176019191742], [0.0006310644093900919]]
[[41617.725603771], [0.24348869919776917], [0.2265490593854338], [0.017327817156910896]]
[[41617.745603771], [0.2865500748157501], [0.2621106805745512], [0.056882947916164994]]
[[41617.765603771], [0.2657033505383879], [0.32628846168518066], [-0.005735456710681319]]
[[41617.785603771], [0.2348326446954161], [0.3626548054162413], [-0.04409701004624367]]
